"X.0.012.6","X.0.012675675675675676","X0.024","X.0.0942105263157895","X0.6105068493150686","X11.725","X.0.018.3","X0.012.1","X0.026.3","X0.102","inactive"
"-0.005","-0.007405405405405403","0.007","-0.4498157894736842","0.5459452054794519","12.497","-0.011","0.013","0.030","0.103","inactive"
"0.028","0.004527027027027028","-0.009","-0.0042105263157895005","0.5908493150684931","14.860","-0.002","0.013","0.046","0.123","inactive"
"-0.017","-0.027986486486486484","0.030","0.7200789473684213","0.3621917808219179","9.664","-0.032","0.009","0.006","0.093","inactive"
"-0.003","0.0077297297297297275","-0.004","-0.9170000000000001","0.07593150684931502","12.737","-0.006","0.017","0.043","0.105","inactive"
"-0.001","0.007756756756756756","0.001","-0.08697368421052636","0.8066575342465753","14.469","-0.001","0.014","0.047","0.093","inactive"
"-0.007","-0.010905405405405407","0.033","-0.22023684210526315","0.3446712328767124","11.354","-0.019","0.009","0.016","0.099","inactive"
"-0.012","-0.013797297297297301","0.054","0.31952631578947377","0.24101369863013705","9.127","-0.018","0.014","0.031","0.093","inactive"
"0.002","0.013121621621621624","-0.003","-0.7145000000000001","0.5492465753424658","14.870","-0.006","-0.007","0.037","0.083","active"
"-0.014","-0.02516216216216216","0.068","0.005868421052631634","-0.34163013698630146","7.770","-0.020","0.014","0.029","-0.061","inactive"
"-0.006","-0.002837837837837838","-0.001","-0.194421052631579","0.7023561643835615","13.082","-0.000","0.021","0.048","0.107","inactive"
"-0.008","-0.0013513513513513508","-0.004","-0.29310526315789476","0.8075616438356162","12.959","-0.009","0.013","0.035","0.105","inactive"
"-0.014","-0.018175675675675674","0.043","-0.15707894736842104","0.09743835616438352","9.963","-0.026","0.009","0.008","0.096","inactive"
"-0.004","0.0056351351351351334","-0.003","0.14992105263157898","1.0264931506849315","14.358","-0.002","0.014","0.041","0.090","inactive"
"0.001","0.01372972972972973","0.021","0.040842105263157825","1.270808219178082","16.438","0.007","-0.033","0.048","0.100","inactive"
"-0.013","-0.015932432432432433","0.029","-0.2243421052631579","0.44787671232876713","10.935","-0.017","0.010","0.019","0.096","inactive"
"-0.011","-0.011878378378378381","0.021","-0.18823684210526312","0.5947123287671234","11.700","-0.015","0.012","0.022","0.101","inactive"
"-0.003","0.0037027027027027024","0.001","-0.311421052631579","0.7400410958904107","14.499","-0.001","0.014","0.046","0.095","inactive"
"-0.023","-0.032486486486486485","0.048","1.3548947368421052","0.5862876712328766","6.105","-0.042","0.007","0.008","-0.071","inactive"
"-0.017","-0.03310810810810811","0.053","1.4977631578947361","0.1583835616438356","8.125","-0.045","-0.003","-0.026","-0.075","inactive"
"-0.022","-0.05120270270270269","0.076","0.8439210526315788","-0.5513972602739727","2.357","-0.050","-0.021","-0.049","-0.107","inactive"
"-0.012","-0.012810810810810813","0.031","-0.05731578947368421","0.5400136986301369","11.286","-0.015","0.014","0.031","0.099","inactive"
"-0.008","-0.0020675675675675674","-0.000","-0.2801315789473684","0.7673150684931509","12.952","-0.009","0.013","0.033","0.104","inactive"
"0.002","0.01264864864864865","0.020","-0.3355789473684211","0.8063972602739725","16.127","0.006","-0.033","0.048","0.099","inactive"
"-0.012","-0.016797297297297294","-0.018","-0.6805526315789475","0.6765068493150687","12.479","-0.037","-0.031","0.035","0.102","inactive"
"-0.010","-0.008594594594594593","0.012","-0.3118157894736842","0.5890821917808218","12.218","-0.012","0.012","0.029","0.101","inactive"
"-0.006","0.0028918918918918917","-0.009","-0.24428947368421042","0.7993835616438355","13.586","-0.005","0.014","0.041","0.106","inactive"
"-0.015","-0.013648648648648648","0.042","0.11039473684210527","0.41532876712328753","10.136","-0.014","0.017","0.035","0.099","inactive"
"-0.003","0.0029054054054054044","0.003","-0.19907894736842094","0.6706438356164384","14.471","0.001","0.015","0.047","0.094","inactive"
"?","?","?","?","?","?","?","?","?","?","inactive"
"-0.001","0.010891891891891896","0.014","-0.252578947368421","0.8652602739726026","15.432","0.004","0.015","0.048","0.097","inactive"
"-0.006","0.0018918918918918936","-0.009","-0.21910526315789475","0.8560136986301371","13.374","-0.006","0.014","0.038","0.105","inactive"
"-0.016","-0.01945945945945945","0.050","0.23992105263157892","0.39326027397260294","9.795","-0.022","0.013","0.021","0.095","inactive"
"-0.002","0.0045000000000000005","0.003","0.1319736842105263","1.0352602739726031","14.902","0.000","0.014","0.046","0.095","inactive"
"-0.000","0.01060810810810811","0.012","-0.24502631578947368","0.8669041095890412","15.438","0.003","0.013","0.048","0.096","inactive"
"0.001","0.01341891891891892","0.017","-0.2758157894736842","0.9105342465753425","15.819","0.005","0.013","0.048","0.098","inactive"
"-0.024","-0.028986486486486485","0.085","0.6594736842105263","0.09194520547945167","4.451","-0.026","0.009","0.021","-0.076","inactive"
"-0.014","-0.014256756756756759","0.037","-0.18442105263157893","0.2986986301369863","10.556","-0.016","0.014","0.029","0.098","inactive"
"-0.007","-0.0011081081081081082","-0.007","-0.18547368421052637","0.6852739726027397","13.360","-0.002","0.016","0.047","0.106","inactive"
"-0.008","0.0019189189189189207","0.004","-0.10684210526315796","0.7289726027397259","12.971","-0.004","0.017","0.045","0.104","inactive"
"-0.010","-0.008459459459459463","0.016","-0.21031578947368432","0.5294246575342465","11.927","-0.011","0.014","0.034","0.101","inactive"
"-0.015","-0.010716216216216221","0.024","-0.09510526315789467","0.6066438356164384","11.663","-0.013","0.012","0.026","0.098","inactive"
"0.000","0.012027027027027029","0.013","-0.28057894736842104","0.8814109589041095","15.518","0.004","0.013","0.047","0.099","inactive"
"-0.005","0.0010405405405405407","-0.005","-0.4602894736842107","0.6498219178082192","13.897","-0.003","0.014","0.044","0.107","inactive"
"-0.002","0.006905405405405409","0.007","-0.24486842105263157","0.805054794520548","14.903","0.001","0.014","0.046","0.094","inactive"
"-0.007","2.0270270270270288e-4","-0.003","-0.22126315789473677","0.8296986301369863","13.018","-0.007","0.014","0.039","0.105","inactive"
"-0.013","-0.015783783783783784","0.034","-0.22860526315789462","0.3532191780821916","10.744","-0.019","0.010","0.016","0.097","inactive"
"-0.006","1.216216216216192e-4","-0.005","-0.30284210526315786","0.7483561643835617","14.059","-0.003","0.014","0.045","0.091","inactive"
"?","?","?","?","?","?","?","?","?","?","inactive"
"-0.012","-0.010567567567567573","0.020","-0.22494736842105273","0.6672328767123287","11.956","-0.010","0.015","0.035","0.102","inactive"
"-0.000","0.013783783783783784","0.015","-0.2506842105263158","0.9197397260273973","15.790","0.005","0.012","0.046","0.098","inactive"
"-0.033","-0.024756756756756752","0.055","0.4738421052631578","0.42657534246575346","7.811","-0.027","0.005","-0.001","0.080","inactive"
"-0.009","-0.004405405405405407","-0.010","0.3735263157894737","1.2149315068493152","13.141","-0.015","0.012","0.033","0.104","inactive"
"-0.060","-0.02890540540540541","0.024","0.40978947368421054","0.2004931506849315","7.174","-0.037","0.004","0.003","0.074","inactive"
"-0.021","-0.02378378378378378","0.064","0.1855","-0.03282191780821907","7.641","-0.020","0.015","0.027","0.092","inactive"
"-0.014","-0.015567567567567563","0.008","-0.2882894736842106","0.5597397260273974","10.882","-0.025","0.013","0.027","0.097","inactive"
"-0.006","0.006648648648648648","0.009","-1.356684210526316","0.29147945205479453","14.380","-0.006","0.014","0.048","0.095","inactive"
"-0.034","0.0011621621621621613","-0.001","-0.23776315789473676","0.7802328767123289","13.122","-0.001","0.015","0.045","0.081","inactive"
"-0.008","-0.009216216216216216","-0.015","-0.44447368421052624","0.6516027397260272","13.610","-0.020","0.012","0.039","0.110","inactive"
"-0.024","-0.009959459459459464","0.018","-0.11131578947368424","0.7313972602739727","11.533","-0.013","0.012","0.027","0.095","inactive"
"-0.013","-0.010527027027027031","0.026","-0.20839473684210533","0.537876712328767","11.408","-0.013","0.015","0.032","0.100","inactive"
"-0.013","-0.01902702702702702","0.023","-0.28923684210526324","0.358931506849315","11.018","-0.020","0.012","0.021","0.099","inactive"
"-0.074","-0.03424324324324324","-0.038","-0.1435526315789473","-0.26501369863013696","4.601","-0.051","0.013","0.023","0.065","inactive"
"-0.027","-0.08567567567567569","0.076","4.471763157894737","0.29432876712328765","1.702","-0.078","-0.053","-0.112","-0.155","inactive"
"-0.003","0.005729729729729731","0.005","-0.23134210526315785","0.7685616438356163","14.743","0.001","0.014","0.045","0.095","inactive"
"-0.007","0.0021621621621621618","-0.011","-0.20992105263157895","0.9002876712328766","13.467","-0.005","0.013","0.039","0.105","inactive"
"-0.158","0.0026081081081081076","0.007","-0.3556315789473684","0.7824383561643837","5.481","-0.001","0.013","0.029","0.016","inactive"
"-0.051","-0.005216216216216216","-0.012","-0.6612894736842104","0.7077260273972602","12.371","-0.019","0.012","0.037","0.094","inactive"
"-0.021","-0.023513513513513513","0.070","0.6057105263157896","0.040027397260273885","6.855","-0.019","0.017","0.028","-0.059","inactive"
"-0.011","-0.01191891891891892","0.028","0.08457894736842111","0.8387671232876711","11.617","-0.015","0.011","0.024","0.099","inactive"
"-0.009","-0.009418918918918922","0.018","0.10199999999999998","0.9953972602739725","12.446","-0.013","0.012","0.027","0.101","inactive"
"-0.016","-0.017675675675675677","0.050","0.3086842105263158","0.4980821917808219","9.793","-0.018","0.015","0.029","0.096","inactive"
"-0.019","-0.02382432432432431","0.066","0.44171052631578955","-0.03590410958904125","7.608","-0.027","0.010","0.015","-0.065","inactive"
"0.003","0.01494594594594595","0.023","-0.04249999999999996","1.072958904109589","16.768","0.008","-0.028","0.050","0.100","inactive"
"0.000","0.012554054054054058","0.016","-0.04065789473684215","1.1348082191780824","16.013","0.005","0.013","0.048","0.098","inactive"
"-0.010","-0.006918918918918919","0.015","0.06378947368421053","0.8525753424657533","12.505","-0.010","0.015","0.038","0.102","inactive"
"0.002","0.015175675675675676","0.018","-0.02847368421052624","0.9515068493150685","16.400","0.006","0.012","0.046","0.099","inactive"
"0.004","0.01806756756756757","0.032","-0.018894736842105245","1.1017534246575345","17.625","0.010","-0.024","0.050","0.104","inactive"
"0.005","0.017662162162162164","0.033","-0.012421052631578965","1.0942739726027397","17.541","0.011","-0.024","0.050","0.103","inactive"
"0.000","0.014067567567567567","0.016","-0.010368421052631535","1.152917808219178","16.032","0.005","0.013","0.049","0.098","inactive"
"-0.014","-0.020729729729729727","0.047","0.060789473684210595","0.3207808219178082","10.120","-0.023","0.010","0.011","0.095","inactive"
"-0.013","-0.012743243243243245","0.038","0.06631578947368424","0.49857534246575325","10.825","-0.014","0.016","0.035","0.100","inactive"
"-0.009","3.378378378378389e-4","0.003","0.09794736842105263","0.9242602739726026","13.133","-0.006","0.016","0.042","0.105","inactive"
"-0.009","-0.008554054054054055","0.012","-0.019842105263157907","0.8485890410958902","12.611","-0.012","0.013","0.027","0.101","inactive"
"-0.010","-0.009391891891891893","0.016","-0.010131578947368486","0.9047397260273972","12.482","-0.013","0.013","0.027","0.101","inactive"
"0.002","0.013675675675675679","0.022","-0.056842105263157895","1.0626438356164385","16.664","0.007","-0.031","0.048","0.100","inactive"
"-0.014","-0.02051351351351351","0.049","0.03986842105263163","0.3166164383561645","9.872","-0.025","0.009","0.005","0.093","inactive"
"-0.003","0.004662162162162162","0.003","0.06713157894736844","0.942986301369863","14.779","0.000","0.014","0.047","0.093","inactive"
"-0.012","-0.012202702702702704","0.027","-0.001815789473684221","0.6919452054794519","11.620","-0.015","0.013","0.027","0.101","inactive"
"-0.006","0.0022972972972972977","-0.010","0.19999999999999998","1.2147945205479453","14.022","-0.005","0.013","0.040","0.106","inactive"
"-0.007","-6.351351351351334e-4","-0.007","0.2104473684210526","1.2181917808219178","13.590","-0.008","0.013","0.034","0.105","inactive"
"-0.007","-2.1621621621621304e-4","-0.006","0.024973684210526346","1.0500821917808218","13.398","-0.007","0.013","0.035","0.105","inactive"
"-0.014","-0.01583783783783783","0.040","0.09810526315789479","0.47542465753424634","10.674","-0.017","0.012","0.026","0.096","inactive"
"-0.003","0.004486486486486488","0.002","0.0521052631578947","0.9627260273972604","14.913","-0.001","0.014","0.045","0.093","inactive"
"-0.002","0.004770270270270271","0.004","0.045631578947368384","0.9991917808219178","15.024","-0.000","0.014","0.043","0.094","inactive"
"-0.026","-0.0343108108108108","0.089","1.9325789473684212","0.1399589041095891","3.593","-0.032","0.003","0.015","-0.086","inactive"
"0.001","0.014891891891891893","0.020","-0.03105263157894734","0.9494794520547944","16.524","0.006","0.013","0.048","0.099","inactive"
"-0.009","-0.0044729729729729726","0.008","0.09323684210526317","0.8935616438356165","12.704","-0.007","0.015","0.043","0.103","inactive"
"-0.024","-0.02935135135135135","0.082","0.7134736842105264","0.23583561643835643","5.106","-0.027","0.008","0.021","-0.075","inactive"
"-0.006","0.0031891891891891897","-0.008","-0.009868421052631568","1.0570136986301366","14.113","-0.006","0.013","0.040","0.106","inactive"
"-0.015","-0.014662162162162158","0.047","0.12134210526315792","0.39390410958904104","9.902","-0.014","0.017","0.035","0.098","inactive"
"-0.014","-0.020824324324324323","0.038","-0.01252631578947365","0.4512054794520548","10.741","-0.023","0.010","0.012","0.098","inactive"
"-0.011","-0.01337837837837838","0.029","-0.0069999999999999655","0.6457123287671234","11.480","-0.016","0.011","0.023","0.100","inactive"
"-0.011","-0.01262162162162162","0.028","0.06500000000000004","0.6722602739726028","11.650","-0.017","0.013","0.025","0.100","inactive"
"-0.011","-0.012743243243243241","0.025","-0.024052631578947384","0.7229315068493151","11.821","-0.018","0.010","0.019","0.099","inactive"
"-0.015","-0.020499999999999997","0.042","0.05139473684210528","0.3890547945205478","10.213","-0.020","0.012","0.012","0.095","inactive"
"-0.014","-0.015270270270270265","0.044","0.25968421052631585","0.4948082191780822","10.474","-0.015","0.016","0.032","0.099","inactive"
"-0.017","-0.03332432432432431","0.064","2.2949473684210524","0.5196986301369861","7.848","-0.035","0.002","-0.014","-0.071","inactive"
"-0.012","-0.01437837837837838","0.033","0.406","0.8275890410958905","11.204","-0.017","0.012","0.024","0.097","inactive"
"-0.013","-0.014648648648648647","0.032","0.26734210526315794","0.7370273972602739","11.371","-0.017","0.012","0.022","0.098","inactive"
"-0.008","5.405405405405551e-5","-0.014","-0.06715789473684212","0.919904109589041","13.373","-0.010","0.013","0.042","0.103","inactive"
"-0.011","-0.01090540540540541","0.025","-0.011184210526315866","0.7404246575342465","12.148","-0.015","0.013","0.026","0.103","inactive"
"-0.011","-0.004459459459459459","0.018","0.13326315789473686","0.800109589041096","12.200","-0.005","0.019","0.044","0.104","inactive"
"-0.005","0.004108108108108108","-0.005","-0.044631578947368404","0.8979452054794518","13.969","-0.003","0.015","0.041","0.105","inactive"
"-0.003","0.0068243243243243275","0.006","-0.016947368421052635","0.9606575342465753","14.777","0.001","0.014","0.047","0.092","inactive"
